_id,Language,Box_office,Country,Rated,Poster,Awards,Director,Released,Writer,imdbVotes,Runtime,Response,imdbRating,Title,Genre,Actors,Type,Metascore
5707546571a06512a0495951,English,,USA,NOT RATED,tt2106739.jpg,3 wins & 4 nominations.,Jonathan Lisecki,12 Mar 2012,Jonathan Lisecki,"1,947",85 min,True,6.1,Gayby,"Comedy, Drama","Jenn Harris, Anna Margaret Hollyman, Matthew Wilkas, Christian Coulson",movie,58
5707546571a06512a0495952,English,"14,056",USA,PG-13,tt2239400.jpg,N/A,Steve James,21 Sep 2012,N/A,248,95 min,True,7.4,Head Games,"Documentary, Sport","Gene Atkins, Laura Balcer, Hunt Batjer, Katherine Brearly",movie,N/A
5707546571a06512a0495953,English,,USA,NOT RATED,tt1681666.jpg,N/A,Michael David Trozzo,02 Mar 2012,Michael David Trozzo,90,86 min,True,5.1,Falling Away,Drama,"Tony Todd, Jennifer Freeman, De'Angelo Wilson, Jason Finn",movie,N/A
5707546571a06512a0495954,English,"13,598","India, Mexico, Nepal, USA, UK",N/A,tt2445488.jpg,N/A,"Victress Hitchcock, Amber Bemak",01 Oct 2012,N/A,54,96 min,True,8.5,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,"Documentary, History",N/A,movie,N/A
5707546571a06512a0495955,English,,USA,NOT RATED,tt1653002.jpg,1 win.,Corey Grant,03 Feb 2012,Corey Grant,671,111 min,True,5.4,Dysfunctional Friends,"Comedy, Drama","Stacey Dash, Wesley Jonathan, Jason Weaver, Reagan Gomez-Preston",movie,N/A
5707546571a06512a0495956,English,,"Ireland, UK",R,tt1641975.jpg,11 wins & 7 nominations.,Ciarán Foy,01 Mar 2013,Ciarán Foy,"5,361",84 min,True,5.5,Citadel,"Drama, Horror, Thriller","Aneurin Barnard, James Cosmo, Wunmi Mosaku, Amy Shiels",movie,60
5707546571a06512a0495957,Spanish,,Mexico,N/A,tt2721440.jpg,N/A,Nitzia Ruiz Zapatero,N/A,"Pablo Ayala Rodriguez, Nitzia Ruiz Zapatero, Jaime Tinttori",N/A,11 min,True,N/A,Virginia,"Short, Drama","Jaime Tinttori, Oscar Trejo, Venezia Zavala",movie,N/A
5707546571a06512a0495958,English,"7,282",USA,NOT RATED,tt1570583.jpg,1 win & 3 nominations.,So Yong Kim,19 Sep 2012,So Yong Kim,"1,474",94 min,True,6.0,For Ellen,Drama,"Paul Dano, Peter Roberts, William Roberts, Jon Heder",movie,61
5707546571a06512a0495959,English,"6,497",USA,R,tt1634286.jpg,N/A,Stephen Gyllenhaal,09 Nov 2012,"Phil Campbell (book), Stephen Gyllenhaal (screenplay), Justin Rhodes (screenplay)",918,98 min,True,5.3,Grassroots,"Comedy, Drama","Jason Biggs, Joel David Moore, Lauren Ambrose, Cobie Smulders",movie,41
5707546571a06512a049595a,English,"10,895","USA, Poland",NOT RATED,tt1961447.jpg,2 wins & 1 nomination.,"Jason Cortlund, Julia Halperin",27 Aug 2013,Jason Cortlund,167,93 min,True,6.5,"Now, Forager",Drama,"Jason Cortlund, Tiffany Esteb, Almex Lee, Gabrielle Maisels",movie,54
5707546571a06512a049595b,English,,USA,N/A,tt2797920.jpg,N/A,N/A,29 Jul 2012,N/A,N/A,N/A,True,N/A,Enter the Dragon 2012: Third Anniversary Celebration,Action,N/A,movie,N/A
5707546571a06512a049595c,"English, Persian",,USA,N/A,tt2334042.jpg,N/A,Anna Djavaheri,29 Sep 2012,Anna Djavaheri,N/A,40 min,True,N/A,All Quiet on the Front Line,"Short, Family","Eileen Alidoosti, Steven Bellon, Perry Calisi, John Church",movie,N/A
5707546571a06512a049595d,English,,USA,NOT RATED,tt1977953.jpg,1 win.,Elia Petridis,27 Apr 2012,Elia Petridis,218,99 min,True,6.2,The Man Who Shook the Hand of Vicente Fernandez,"Comedy, Drama, Western","Ernest Borgnine, Barry Corbin, Carla Ortiz, Arturo del Puerto",movie,N/A
5707546571a06512a049595e,"English, Russian",,USA,N/A,tt2275959.jpg,N/A,Cianan Allen Meyer,01 Jun 2012,"Cianan Allen Meyer, Griffin McPherson, Cayden Squires",22,100 min,True,5.2,Special Forces,"Action, Adventure, Comedy","Cianan Allen Meyer, David Garrison, Griffin McPherson, Connor Myers",movie,N/A
5707546571a06512a049595f,Chinese,"10,481","Canada, China, Finland, Japan, UK",NOT RATED,tt2082232.jpg,3 wins & 2 nominations.,Yung Chang,20 Jan 2012,Yung Chang,287,94 min,True,5.9,China Heavyweight,"Documentary, Sport","Zongli He, Yunfei Miao, Moxiang Qi, Ye Xinchun",movie,77
5707546571a06512a0495960,Malayalam,"10,135",India,NOT RATED,tt2407826.jpg,N/A,Saji Surendran,21 Sep 2012,Krishna Poojappura,134,140 min,True,3.8,Husbands in Goa,Comedy,"Asif Ali, Indrajith, Jayasurya, Lal",movie,N/A
5707546571a06512a0495961,Hindi,"7,075",India,NOT RATED,tt2404027.jpg,1 nomination.,Arnab Chaudhuri,25 May 2012,"Rajesh Devraj, R.D. Tailang (dialogue)","1,029",96 min,True,7.0,Arjun: The Warrior Prince,"Animation, Action, Adventure","Yudhveer Bakoliya, Ashok Banthia, Ravi Khanvilkar, Vijay Kashyap",movie,N/A
5707546571a06512a0495962,English,"10,000",USA,R,tt0811137.jpg,1 nomination.,"Jay Duplass, Mark Duplass",31 Oct 2015,"Jay Duplass, Mark Duplass","1,393",76 min,True,6.0,The Do-Deca-Pentathlon,Comedy,"Mark Kelly, Steve Zissis, Jennifer Lafleur, Julie Vorus",movie,60
5707546571a06512a0495963,English,,UK,N/A,tt2819522.jpg,N/A,"Catherine Linstrum, David-John Newman",N/A,"Catherine Linstrum, David-John Newman",N/A,16 min,True,N/A,Post Mortem,"Short, Drama","Mathew David, Lorna Rose Harris, Laura Hobson, Will Howard",movie,N/A
5707546571a06512a0495964,"Spanish, Catalan, French","8,973",Spain,R,tt1649444.jpg,2 wins & 8 nominations.,Paco Plaza,30 Mar 2012,"Luiso Berdejo, David Gallart, Paco Plaza","25,107",80 min,True,5.1,[REC] 3: Genesis,"Action, Fantasy, Horror","Leticia Dolera, Diego Martín, Ismael Martínez, Àlex Monner",movie,45
5707546571a06512a0495965,English,"9,050",USA,NOT RATED,tt2321249.jpg,N/A,Gotham Chopra,08 Apr 2014,Gotham Chopra,94,83 min,True,5.6,Decoding Deepak,Documentary,"Deepak Chopra, Gotham Chopra",movie,48
5707546571a06512a0495966,English,,USA,NOT RATED,tt1680311.jpg,N/A,Oz Scott,27 Jul 2012,"Tim Cavanaugh, John Bella",167,94 min,True,4.8,Home Run Showdown,"Family, Sport","Kyle Kirk, Matthew Lillard, Wayne Duvall, Stephanie Koenig",movie,N/A
5707546571a06512a0495967,"Spanish, English",,USA,NOT RATED,tt1978480.jpg,4 nominations.,Aurora Guerrero,22 Jan 2012,Aurora Guerrero,542,85 min,True,6.1,Mosquita y Mari,Drama,"Fenessa Pineda, Venecia Troncoso, Joaquín Garrido, Laura Patalano",movie,66
5707546571a06512a0495968,English,,USA,PG-13,tt1971403.jpg,1 win.,Tom Morris,22 Aug 2013,"Elliot Feld, Jaz Kalkat, Tom Morris",666,94 min,True,4.4,General Education,Comedy,"Chris Sheffield, Maiara Walsh, Sam Ayers, Skylan Brooks",movie,21
5707546571a06512a0495969,English,"5,215",USA,R,tt0835418.jpg,1 nomination.,Jay Chandrasekhar,24 Aug 2012,"Peter Gaulke, Gerry Swallow","7,315",95 min,True,5.0,The Babymakers,Comedy,"Paul Schneider, Olivia Munn, Michael Yurchak, Wood Harris",movie,30
5707546571a06512a049596a,English,,USA,N/A,tt2379914.jpg,N/A,Nicholas Guy Wilson,01 Mar 2012,Michael Bachochin,14,N/A,True,8.1,Photographic Memory,"Short, Thriller","Shannon Brown, Chloe Berman, Neil Kraft",movie,N/A
5707546571a06512a049596b,Portuguese,"6,088",Brazil,NOT RATED,tt2093067.jpg,N/A,"Burt Sun, Andre Costantini",30 Mar 2012,"Andre Costantini, Burt Sun",16,95 min,True,5.0,Bel Borba Aqui,"Documentary, Biography",N/A,movie,50
5707546571a06512a049596c,English,"6,240",USA,NOT RATED,tt1845849.jpg,N/A,Michael Walker,01 Apr 2014,Michael Walker,"1,808",92 min,True,5.5,Price Check,"Comedy, Drama","Eric Mabius, Matt Servitto, Annie Parisse, Finn Donoghue",movie,67
5707546571a06512a049596d,English,"5,360",USA,PG-13,tt1769363.jpg,N/A,Lee Kirk,27 Apr 2012,Lee Kirk,"7,667",94 min,True,6.7,The Giant Mechanical Man,"Comedy, Drama, Romance","Jenna Fischer, Chris Messina, Malin Akerman, Rich Sommer",movie,43
5707546571a06512a049596e,English,,"USA, France",NOT RATED,tt2077747.jpg,1 win.,Liz Garbus,16 May 2013,"Truman Capote (excerpts from memoirs), Liz Garbus, Ralph Greenson (personal papers), Elia Kazan (excerpts from memoirs), Natasha Lytess (excerpts from memoirs), Norman Mailer (excerpts from book), Arthur Miller (excerpts from play), Marilyn Monroe (personal papers), Norman Rosten (excerpts from poem), Gloria Steinem (excerpts from book), Billy Wilder (excerpts from letters)","1,199",107 min,True,7.3,"Love, Marilyn","Documentary, Biography","F. Murray Abraham, Elizabeth Banks, Adrien Brody, Ellen Burstyn",movie,51
5707546571a06512a049596f,English,,USA,PG-13,tt1605803.jpg,N/A,Harry Thomason,22 Jun 2012,"Howard Klausner, Dub Cornett",642,102 min,True,5.8,The Last Ride,"Biography, Drama, Music","Jesse James, Stephen Tobolowsky, Ray McKinnon, Henry Thomas",movie,45
5707546571a06512a0495970,English,,USA,NOT RATED,tt1945087.jpg,3 nominations.,Brian Savelson,10 Mar 2012,Brian Savelson,626,103 min,True,5.7,In Our Nature,Drama,"Zach Gilford, Jena Malone, John Slattery, Gabrielle Union",movie,51
5707546571a06512a0495971,English,"5,571","USA, France, UK",NOT RATED,tt1959550.jpg,N/A,Alan Govenar,30 Mar 2012,N/A,56,88 min,True,6.6,The Beat Hotel,"Documentary, Biography, History","Harold Chapman, Peter Golding, Oliver Harris, Kit Hussey",movie,40
5707546571a06512a0495972,English,"6,106",USA,NOT RATED,tt1663631.jpg,1 win & 1 nomination.,Adam Sherman,11 Mar 2012,"Adam Sherman, Dave Reeves, Rachel Hardisty",450,95 min,True,4.0,Crazy Eyes,Comedy,"Lukas Haas, Madeline Zima, Jake Busey, Tania Raymonde",movie,31
5707546571a06512a0495973,English,,USA,NOT RATED,tt1986161.jpg,1 win & 2 nominations.,Matthew A. Cherry,09 Mar 2012,Matthew A. Cherry,326,98 min,True,5.4,The Last Fall,Drama,"Lance Gross, Nicole Beharie, Vanessa Bell Calloway, Obba Babatundé",movie,N/A
5707546571a06512a0495974,English,,USA,NOT RATED,tt1093355.jpg,N/A,Steven Kampmann,20 Jan 2012,"Steven Kampmann, Matt Smollon",154,94 min,True,4.7,BuzzKill,Comedy,"Daniel Raymont, Krysten Ritter, Darrell Hammond, Reiko Aylesworth",movie,N/A
5707546571a06512a0495975,English,"5,757","USA, Poland, Japan, Australia, Singapore",NOT RATED,tt1834234.jpg,1 win & 1 nomination.,Mark Hall,07 Jun 2012,N/A,382,75 min,True,6.6,Sushi: The Global Catch,"Documentary, History, News",N/A,movie,57
5707546571a06512a0495976,English,"3,755",USA,R,tt1965065.jpg,3 wins & 2 nominations.,Michael Mohan,08 Nov 2012,"Jeffrey Brown, Michael Mohan, Egan Reich (screenplay)","5,407",97 min,True,5.7,Save the Date,"Comedy, Romance","Lizzy Caplan, Alison Brie, Martin Starr, Geoffrey Arend",movie,54
5707546571a06512a0495977,Spanish,"3,798",Chile,NOT RATED,tt2125698.jpg,4 wins & 4 nominations.,Marialy Rivas,30 Nov 2012,"Marialy Rivas, Pedro Peirano, Sebastián Sepúlveda, Camila Gutiérrez","1,760",96 min,True,6.1,Young and Wild,"Comedy, Drama","Alicia Rodríguez, Aline Küppenheim, María Gracia Omegna, Felipe Pinto",movie,N/A
5707546571a06512a0495978,English,"5,247",USA,R,tt1659343.jpg,N/A,John Hyams,25 Oct 2012,"John Hyams (screenplay), Doug Magnuson (screenplay), Jon Greenhalgh (screenplay), John Hyams (story), Moshe Diamant (story), Richard Rothstein (characters), Christopher Leitch (characters), Dean Devlin (characters)","15,776",114 min,True,5.0,Universal Soldier: Day of Reckoning,"Action, Horror, Mystery","Scott Adkins, Dolph Lundgren, Andrei Arlovski, Jean-Claude Van Damme",movie,58
5707546571a06512a0495979,English,"5,102",UK,R,tt1979172.jpg,N/A,"Bill Jones, Jeff Simpson, Ben Timlett",08 Feb 2013,"Graham Chapman (book), David Sherlock (book)","1,213",85 min,True,5.9,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,"Animation, Comedy","Graham Chapman, John Cleese, Terry Jones, Michael Palin",movie,45
5707546571a06512a049597a,English,"4,330",USA,R,tt1990181.jpg,N/A,Gabe Torres,17 May 2012,Timothy Mannion,"9,662",92 min,True,6.1,Brake,Thriller,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger",movie,38
5707546571a06512a049597b,Italian,,Italy,N/A,tt2004253.jpg,3 wins & 2 nominations.,Enrico Maria Artale,06 Dec 2012,"Enrico Maria Artale (story), Enrico Maria Artale",26,11 min,True,6.9,My Bow Breathing,"Short, Action, Drama","Roberto Antonelli, Michele Botrugno, Germano Gentile, Gianluca Vicari",movie,N/A
5707546571a06512a049597c,English,,USA,N/A,tt2010510.jpg,N/A,N/A,N/A,N/A,32,60 min,True,5.3,Newlyweds: The First Year,Documentary,"Rob Brann, Rochelle Brann, Adonis Gladney, Erica Johnson",series,N/A
5707546571a06512a049597d,English,,USA,NOT RATED,tt2304485.jpg,N/A,Manfred Kirchheimer,02 Mar 2012,N/A,14,82 min,True,6.1,Art Is... The Permanent Revolution,Documentary,"Sigmund Abeles, Ann Chernow, Paul Marcus, James Reed",movie,N/A
5707546571a06512a049597e,English,,"USA, Bhutan, India, France, Nepal",N/A,tt2260060.jpg,N/A,Mark Elliott,N/A,N/A,11,82 min,True,7.3,Yangsi,"Documentary, Biography","Dilgo Khyentse Yangsi Rinpoche, Shechen Rabjam Rinpoche",movie,N/A
5707546571a06512a049597f,"English, French",,"France, USA",NOT RATED,tt1666305.jpg,N/A,Pip Chodorov,03 Aug 2012,"Lucy Allowood, Lucy Allwood, Pip Chodorov (story), Pip Chodorov, Pip Chodorov",221,80 min,True,6.9,Free Radicals: A History of Experimental Film,"Documentary, Biography","Pip Chodorov, Ken Jacobs, Hans Richter, Stan Brakhage",movie,N/A
5707546571a06512a0495980,English,,USA,NOT RATED,tt2304997.jpg,N/A,Dennis M. Lynch,31 Mar 2012,Dennis M. Lynch,235,99 min,True,5.9,They Come to America,Documentary,Dennis M. Lynch,movie,N/A
5707546571a06512a0495981,English,"1,872",USA,R,tt1318512.jpg,N/A,Conrad Janis,26 Oct 2012,Maria Grimm,41,107 min,True,5.4,Bad Blood... the Hunger,"Horror, Mystery, Thriller","Piper Laurie, Conrad Janis, Rachelle Wood, Sofia Karstens",movie,N/A
5707546571a06512a0495982,English,"2,964",USA,PG-13,tt1545106.jpg,N/A,Amy Heckerling,02 Nov 2012,Amy Heckerling (screenplay),"7,250",92 min,True,5.1,Vamps,"Comedy, Horror, Romance","Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",movie,57
5707546571a06512a0495983,Korean,,South Korea,N/A,tt2164088.jpg,4 wins & 3 nominations.,Kun-jae Jang,30 May 2013,Kun-jae Jang (screenplay),70,N/A,True,6.6,Sleepless Night,Drama,"Ju-Ryoung Kim, Soo-hyeon Kim",movie,N/A
5707546571a06512a0495984,English,"2,034","USA, Canada",R,tt1603257.jpg,N/A,David Brooks,02 Mar 2012,Chris Sparling (screenplay),"18,212",90 min,True,4.6,ATM,"Horror, Thriller","Brian Geraghty, Alice Eve, Josh Peck, Mike O'Brian",movie,34
5707546571a06512a0495985,English,"2,760",USA,R,tt1945062.jpg,N/A,Stephen Elliott,09 Aug 2012,"Stephen Elliott, Lorelei Lee","7,771",98 min,True,4.8,About Cherry,Drama,"Ashley Hinshaw, Lili Taylor, Dev Patel, Diane Farr",movie,33
5707546571a06512a0495986,English,,UK,N/A,tt2562952.jpg,N/A,Calum Waddell,30 Jan 2012,N/A,N/A,17 min,True,N/A,Perfect Sense: Pure Perfection - Making Perfect Sense,"Documentary, Short","Ewen Bremner, Denis Lawson, Alastair Mackenzie",movie,N/A
5707546571a06512a0495987,English,"1,949",UK,PG,tt1159922.jpg,N/A,Donald Rice,16 Aug 2012,"Mary Henely-Magill (screenplay), Donald Rice, Julia Strachey (novel)","1,644",93 min,True,5.6,Cheerful Weather for the Wedding,"Comedy, Drama, Romance","Elizabeth McGovern, Eva Traynor, Paola Dionisotti, Sophie Stanton",movie,49
5707546571a06512a0495988,English,,USA,NOT RATED,tt2241069.jpg,N/A,Greg Daniel,29 Apr 2012,Greg Daniel,258,90 min,True,2.8,Carl,"Horror, Thriller","Robert Pralgo, Cheri Christian, Peg Thon, Matt Cornwell",movie,N/A
5707546571a06512a0495989,English,"1,744",Canada,R,tt1867093.jpg,3 nominations.,David Weaver,20 Apr 2012,"Elan Mastai (screenplay), David Weaver (screenplay)","7,460",90 min,True,5.6,The Samaritan,"Crime, Drama, Thriller","Samuel L. Jackson, Luke Kirby, Ruth Negga, A.C. Peterson",movie,37
5707546571a06512a049598a,English,"2,436",USA,NOT RATED,tt1754633.jpg,3 wins & 4 nominations.,Paul Bunnell,03 Mar 2012,"Steve Bingen, Paul Bunnell, Mark D. Murphy, George Wagner",334,106 min,True,5.6,The Ghastly Love of Johnny X,"Comedy, Fantasy, Musical","Will Keenan, Creed Bratton, De Anna Joy Brooks, Reggie Bannister",movie,N/A
5707546571a06512a049598b,"English, Spanish","1,641",USA,R,tt1853643.jpg,1 nomination.,"Phil Dorling, Ron Nyswaner",17 Aug 2012,"Phil Dorling (written for the screen by), Ron Nyswaner (written for the screen by), Phil Dorling (source material: 'Predisposed',  a short film written by), Ron Nyswaner (source material: 'Predisposed',  a short film written by)","6,254",85 min,True,5.6,Why Stop Now?,"Comedy, Drama","Jesse Eisenberg, Melissa Leo, Tracy Morgan, Emma Rayne Lyle",movie,36
5707546571a06512a049598c,English,,USA,NOT RATED,tt2382420.jpg,N/A,Kelly Nyks,12 Oct 2012,Kelly Nyks,11,72 min,True,6.6,Split: A Deeper Divide,Documentary,"Evan Bayh, Tucker Carlson, Noam Chomsky, John Dingell",movie,53
5707546571a06512a049598d,English,,USA,N/A,tt2210342.jpg,N/A,Justin M. Keith,11 Jun 2012,"Sara Bakay (concept creator), Daniel Beard (creative contribution), Christopher Hunt (creative contribution), Justin M. Keith (creative contribution)",N/A,12 min,True,N/A,The Scorn of Vengeance,"Short, Thriller","Sara Bakay, Christopher Hunt, David Ross",movie,N/A
5707546571a06512a049598e,English,,USA,NOT RATED,tt2197905.jpg,N/A,Johnno Zee,15 Jan 2012,Johnno Zee,99,122 min,True,3.0,Dystopia: 2013,Sci-Fi,"Cody Brown, Steve Arvig, Kristin Mothersbaugh, Sam Senovich",movie,N/A
5707546571a06512a049598f,N/A,"1,428","Canada, France",NOT RATED,tt2125439.jpg,5 nominations.,Denis Côté,27 Feb 2013,Denis Côté,301,72 min,True,6.6,Bestiaire,Documentary,N/A,movie,71
5707546571a06512a0495990,English,,USA,N/A,tt2573090.jpg,N/A,N/A,02 Aug 2012,N/A,N/A,N/A,True,N/A,Headshot,"Short, Comedy","Shane Carson, Patricia Lynne Cissell, Donavan Darius, Dave Davies",series,N/A
5707546571a06512a0495991,English,,"UK, USA",NOT RATED,tt2120779.jpg,8 wins & 5 nominations.,Jesse Vile,16 Nov 2012,Jesse Vile,960,87 min,True,8.1,Jason Becker: Not Dead Yet,"Documentary, Biography, Music","Jason Becker, Ehren Becker, Gary Becker, Pat Becker",movie,70
5707546571a06512a0495992,English,,USA,R,tt1493157.jpg,1 nomination.,Todd Rohal,04 Oct 2012,Todd Rohal (screenplay),"1,945",79 min,True,3.9,Nature Calls,Comedy,"Maura Tierney, Patton Oswalt, Johnny Knoxville, Rob Riggle",movie,30
5707546571a06512a0495993,English,,USA,N/A,tt2371305.jpg,N/A,Brandon Bristol,N/A,"Brandon Bristol (story), Brandon Bristol",5,10 min,True,8.0,Death of a Superhero,"Short, Action, Drama","Jessica Akers, David Anderson, Johnnie Brannon, Steve Helms",movie,N/A
5707546571a06512a0495994,English,,USA,R,tt1810697.jpg,N/A,Chris Fisher,30 Mar 2012,"Thomas Berger (novel), Chris Fisher","9,800",89 min,True,5.3,Meeting Evil,"Crime, Drama, Mystery","Luke Wilson, Samuel L. Jackson, Leslie Bibb, Peyton List",movie,N/A
5707546571a06512a0495995,English,,USA,R,tt1682940.jpg,N/A,Michael A. Nickles,09 Mar 2012,Michael A. Nickles,"4,040",98 min,True,4.3,Playback,"Horror, Thriller","Luke Bonczyk, Jana Veldheer, Johnny Pacar, Ambyr Childers",movie,N/A
57076f1171a065033c87ab85,English,"424,645,577",USA,PG-13,tt1951264.jpg,Nominated for 1 Golden Globe. Another 21 wins & 57 nominations.,Francis Lawrence,22 Nov 2013,"Simon Beaufoy (screenplay), Michael Arndt (screenplay), Suzanne Collins (novel)","480,637",146 min,True,7.6,The Hunger Games: Catching Fire,"Adventure, Sci-Fi, Thriller","Jennifer Lawrence, Liam Hemsworth, Jack Quaid, Taylor St. Clair",movie,76
57076f1171a065033c87ab86,English,"408,992,272","USA, China",PG-13,tt1300854.jpg,Nominated for 1 Oscar. Another 17 wins & 52 nominations.,Shane Black,03 May 2013,"Drew Pearce (screenplay), Shane Black (screenplay), Stan Lee (based on the Marvel comic book by), Don Heck (based on the Marvel comic book by), Larry Lieber (based on the Marvel comic book by), Jack Kirby (based on the Marvel comic book by), Warren Ellis (based on the \","528,675",130 min,True,7.3,Iron Man 3,"Action, Adventure, Sci-Fi","Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce",movie,62
57076f1171a065033c87ab87,"English, Icelandic","400,736,600",USA,PG,tt2294629.jpg,Won 2 Oscars. Another 70 wins & 56 nominations.,"Chris Buck, Jennifer Lee",27 Nov 2013,"Jennifer Lee (screenplay), Hans Christian Andersen (story), Chris Buck (story), Jennifer Lee (story), Shane Morris (story)","401,520",102 min,True,7.6,Frozen,"Animation, Adventure, Comedy","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad",movie,74
57076f1171a065033c87ab88,English,"368,049,635",USA,PG,tt1690953.jpg,Nominated for 2 Oscars. Another 12 wins & 62 nominations.,"Pierre Coffin, Chris Renaud",03 Jul 2013,"Cinco Paul, Ken Daurio","274,884",98 min,True,7.5,Despicable Me 2,"Animation, Comedy, Family","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove",movie,62
57076f1171a065033c87ab89,English,"291,021,565","USA, Canada, UK",PG-13,tt0770828.jpg,7 wins & 42 nominations.,Zack Snyder,14 Jun 2013,"David S. Goyer (screenplay), David S. Goyer (story), Christopher Nolan (story), Jerry Siegel (Superman created by), Joe Shuster (Superman created by)","506,090",143 min,True,7.2,Man of Steel,"Action, Adventure, Fantasy","Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",movie,55
57076f1171a065033c87ab8a,"English, Greenlandic","274,084,951","UK, USA",PG-13,tt1454468.jpg,Won 7 Oscars. Another 207 wins & 166 nominations.,Alfonso Cuarón,04 Oct 2013,"Alfonso Cuarón, Jonás Cuarón","563,753",91 min,True,7.8,Gravity,"Sci-Fi, Thriller","Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",movie,96
57076f1171a065033c87ab8b,English,"268,488,329",USA,G,tt1453405.jpg,Nominated for 1 BAFTA Film Award. Another 9 wins & 53 nominations.,Dan Scanlon,21 Jun 2013,"Dan Scanlon (story), Daniel Gerson (story), Robert L. Baird (story), Daniel Gerson (screenplay), Robert L. Baird (screenplay), Dan Scanlon (screenplay)","222,915",104 min,True,7.4,Monsters University,"Animation, Adventure, Comedy","Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren",movie,65
57076f1171a065033c87ab8c,English,"258,355,354","USA, New Zealand",PG-13,tt1170358.jpg,Nominated for 3 Oscars. Another 14 wins & 78 nominations.,Peter Jackson,13 Dec 2013,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)","464,381",161 min,True,7.9,The Hobbit: The Desolation of Smaug,"Adventure, Fantasy","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",movie,66
57076f1171a065033c87ab8d,English,,USA,N/A,tt3313776.jpg,N/A,Melanie Vesey,N/A,Melanie Vesey,N/A,11 min,True,N/A,Fast,"Short, Drama, Fantasy","Vera Miao, Angie Evans, Adam Barnhardt, Tierney Deaton",movie,N/A
57076f1171a065033c87ab8e,English,"234,903,076",USA,PG,tt1623205.jpg,5 wins & 31 nominations.,Sam Raimi,08 Mar 2013,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (\","172,349",130 min,True,6.4,Oz the Great and Powerful,"Adventure, Family, Fantasy","James Franco, Mila Kunis, Rachel Weisz, Michelle Williams",movie,44
57076f1171a065033c87ab8f,"English, Klingon","228,756,232",USA,PG-13,tt1408101.jpg,Nominated for 1 Oscar. Another 6 wins & 44 nominations.,J.J. Abrams,16 May 2013,"Roberto Orci, Alex Kurtzman, Damon Lindelof, Gene Roddenberry (television series \","381,444",132 min,True,7.8,Star Trek Into Darkness,"Action, Adventure, Sci-Fi","Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban",movie,72
57076f1171a065033c87ab90,English,"206,360,018",USA,PG-13,tt1981115.jpg,2 wins & 18 nominations.,Alan Taylor,08 Nov 2013,"Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story), Robert Rodat (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","389,208",112 min,True,7.1,Thor: The Dark World,"Action, Adventure, Fantasy","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins",movie,54
57076f1171a065033c87ab91,"English, Spanish, Hebrew, Arabic","202,351,611","USA, Malta",PG-13,tt0816711.jpg,3 wins & 21 nominations.,Marc Forster,21 Jun 2013,"Matthew Michael Carnahan (screenplay), Drew Goddard (screenplay), Damon Lindelof (screenplay), Matthew Michael Carnahan (screen story), J. Michael Straczynski (screen story), Max Brooks (based on the novel by)","446,286",116 min,True,7.0,World War Z,"Action, Adventure, Horror","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",movie,63
57076f1171a065033c87ab92,English,"187,165,546",USA,PG,tt0481499.jpg,Nominated for 1 Oscar. Another 5 wins & 41 nominations.,"Kirk De Micco, Chris Sanders",22 Mar 2013,"Chris Sanders (screenplay), Kirk De Micco (screenplay), John Cleese (story), Kirk De Micco (story), Chris Sanders (story)","144,284",98 min,True,7.3,The Croods,"Animation, Adventure, Comedy","Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener",movie,55
57076f1171a065033c87ab93,"English, Spanish, Bulgarian","159,578,352",USA,R,tt2404463.jpg,7 wins & 15 nominations.,Paul Feig,28 Jun 2013,Katie Dippold,"126,979",117 min,True,6.6,The Heat,"Action, Comedy, Crime","Sandra Bullock, Melissa McCarthy, Demián Bichir, Marlon Wayans",movie,60
57076f1171a065033c87ab94,"English, Spanish","150,368,971",USA,R,tt1723121.jpg,3 wins & 14 nominations.,Rawson Marshall Thurber,07 Aug 2013,"Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)","306,213",110 min,True,7.0,We're the Millers,"Adventure, Comedy, Crime","Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter",movie,44
